alertCode,areaHa,detectedAt,crossedCitiesList,geometryWkt,sources
1136059,28.7758,2023-09-01,"[{'name': 'Tasso Fragoso', 'source': 'Município', 'area_ha': 28.775806}]","MULTIPOLYGON(((-45.85605 -8.227355,-45.855428 -8.227355,-45.855213 -8.227185,-45.855492 -8.228629,-45.855449 -8.22899,-45.855191 -8.229053,-45.855256 -8.229521,-45.854949 -8.229425,-45.854633 -8.22933,-45.854247 -8.229669,-45.854633 -8.230158,-45.855142 -8.230275,-45.855314 -8.230922,-45.855428 -8.231644,-45.855292 -8.232154,-45.855149 -8.232834,-45.854869 -8.233046,-45.854805 -8.232112,-45.85444 -8.231814,-45.854354 -8.231411,-45.853796 -8.231029,-45.85371 -8.231347,-45.853109 -8.231942,-45.855234 -8.234809,-45.856436 -8.233449,-45.856844 -8.232621,-45.857445 -8.231835,-45.858046 -8.231453,-45.858733 -8.231177,-45.859163 -8.231007,-45.85942 -8.230795,-45.85916 -8.23062,-45.859112 -8.230381,-45.858819 -8.230243,-45.858387 -8.230487,-45.857875 -8.230689,-45.857274 -8.230795,-45.856737 -8.229882,-45.856565 -8.229457,-45.856394 -8.22814,-45.85605 -8.227355)),((-45.857894 -8.232531,-45.857711 -8.232903,-45.857534 -8.233035,-45.857059 -8.233343,-45.856716 -8.234044,-45.856351 -8.234554,-45.855793 -8.234787,-45.855428 -8.234979,-45.855471 -8.235446,-45.856072 -8.236274,-45.856458 -8.23655,-45.857016 -8.236168,-45.85751 -8.235509,-45.857875 -8.235,-45.858025 -8.234533,-45.857982 -8.233704,-45.858017 -8.233513,-45.858476 -8.233428,-45.858669 -8.233832,-45.858948 -8.233917,-45.85923 -8.233704,-45.859292 -8.233258,-45.859184 -8.233025,-45.858103 -8.232489,-45.857894 -8.232531)),((-45.854636 -8.237304,-45.854314 -8.237453,-45.85411 -8.237612,-45.85396 -8.238026,-45.854074 -8.23835,-45.854412 -8.23844,-45.854579 -8.238663,-45.854841 -8.238679,-45.854997 -8.238743,-45.855088 -8.238923,-45.855228 -8.238897,-45.855437 -8.239061,-45.855689 -8.239098,-45.855732 -8.239353,-45.85578 -8.239507,-45.855678 -8.239666,-45.8557 -8.239751,-45.855914 -8.239741,-45.856167 -8.239682,-45.856161 -8.23938,-45.854636 -8.237304)))",['SAD-CERRADO']
1055434,447.7953,2023-08-19,"[{'name': 'Alto Parnaíba', 'source': 'Município', 'area_ha': 447.7952679}]","MULTIPOLYGON(((-46.497982 -9.362247,-46.499033 -9.362205,-46.499569 -9.361696,-46.49972 -9.361188,-46.499025 -9.360066,-46.479206 -9.347003,-46.478208 -9.345965,-46.477479 -9.346092,-46.476953 -9.345987,-46.476406 -9.346029,-46.475236 -9.346029,-46.475515 -9.347469,-46.474872 -9.348273,-46.477683 -9.358182,-46.480129 -9.368196,-46.486201 -9.371986,-46.492414 -9.375733,-46.492586 -9.374039,-46.492596 -9.373277,-46.492843 -9.37243,-46.493583 -9.371838,-46.493819 -9.371118,-46.493647 -9.370567,-46.493239 -9.370186,-46.49472 -9.368874,-46.494956 -9.367222,-46.497059 -9.363898,-46.497982 -9.362247)))",['DETER-CERRADO']
1055406,541.963,2023-08-19,"[{'name': 'Alto Parnaíba', 'source': 'Município', 'area_ha': 541.9630213}]","MULTIPOLYGON(((-46.476931 -9.3098,-46.477854 -9.31052,-46.475794 -9.315581,-46.473412 -9.320049,-46.474952 -9.320981,-46.475 -9.321256,-46.474652 -9.321658,-46.474314 -9.321478,-46.474153 -9.321203,-46.473284 -9.320885,-46.473187 -9.320483,-46.472468 -9.32025,-46.472254 -9.320007,-46.471861 -9.319837,-46.470891 -9.31916,-46.469758 -9.319033,-46.469285 -9.318694,-46.469534 -9.318381,-46.469625 -9.317947,-46.468255 -9.317212,-46.466581 -9.316788,-46.466374 -9.316428,-46.466581 -9.31611,-46.466023 -9.314967,-46.466581 -9.314247,-46.466881 -9.313824,-46.467383 -9.313675,-46.467096 -9.312722,-46.467533 -9.311643,-46.468241 -9.310436,-46.4695 -9.310266,-46.470015 -9.310012,-46.469929 -9.309334,-46.470659 -9.30925,-46.470874 -9.308191,-46.471481 -9.307556,-46.472248 -9.308445,-46.473536 -9.308445,-46.473621 -9.307048,-46.474571 -9.306201,-46.475022 -9.306391,-46.476931 -9.3098)),((-46.483691 -9.325808,-46.481695 -9.327163,-46.479657 -9.328624,-46.476932 -9.333219,-46.474035 -9.338894,-46.472855 -9.339825,-46.472833 -9.34533,-46.472069 -9.3455,-46.470451 -9.345965,-46.469579 -9.346177,-46.466675 -9.346135,-46.463478 -9.346241,-46.462448 -9.345605,-46.461589 -9.345288,-46.46125 -9.344822,-46.46204 -9.344886,-46.463048 -9.344949,-46.463306 -9.345267,-46.464121 -9.345288,-46.464937 -9.344187,-46.464685 -9.342874,-46.463928 -9.342366,-46.463671 -9.341858,-46.463692 -9.341434,-46.464443 -9.341011,-46.464856 -9.340079,-46.466139 -9.340609,-46.466574 -9.340503,-46.466654 -9.339105,-46.465773 -9.338745,-46.465543 -9.337708,-46.466267 -9.336565,-46.466831 -9.336268,-46.466482 -9.335591,-46.465629 -9.335252,-46.464958 -9.335887,-46.464443 -9.336099,-46.463654 -9.335337,-46.462023 -9.335252,-46.46116 -9.335294,-46.459962 -9.334151,-46.45968 -9.331292,-46.459275 -9.330001,-46.459336 -9.328624,-46.460563 -9.326528,-46.460993 -9.323733,-46.46271 -9.319583,-46.463885 -9.320494,-46.465044 -9.321129,-46.467233 -9.321129,-46.468027 -9.320959,-46.468692 -9.321065,-46.47161 -9.321616,-46.471417 -9.320981,-46.471554 -9.320599,-46.478026 -9.324009,-46.483691 -9.325808)))",['DETER-CERRADO']
1055556,195.3805,2023-08-15,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 163.815256}, {'name': 'Riachão', 'source': 'Município', 'area_ha': 31.5652445}]","MULTIPOLYGON(((-46.238279 -7.398845,-46.238633 -7.399579,-46.238859 -7.401143,-46.234642 -7.401367,-46.232014 -7.401271,-46.223699 -7.401739,-46.22298 -7.401451,-46.22239 -7.400994,-46.221735 -7.401058,-46.22107 -7.401334,-46.220496 -7.401648,-46.216264 -7.399446,-46.2101 -7.400904,-46.196582 -7.403819,-46.19626 -7.403638,-46.196367 -7.403106,-46.198545 -7.402728,-46.208807 -7.400441,-46.210551 -7.399898,-46.212326 -7.399419,-46.215711 -7.398882,-46.216698 -7.398536,-46.218227 -7.397435,-46.219075 -7.396563,-46.219718 -7.39643,-46.220169 -7.396642,-46.220169 -7.397307,-46.220588 -7.397504,-46.221237 -7.397084,-46.221794 -7.396435,-46.221676 -7.396009,-46.222159 -7.395988,-46.222529 -7.396004,-46.222932 -7.395488,-46.223173 -7.395382,-46.223565 -7.39536,-46.223795 -7.395004,-46.22512 -7.394206,-46.229095 -7.393536,-46.230109 -7.395781,-46.230431 -7.396579,-46.231005 -7.396962,-46.232067 -7.397568,-46.233371 -7.397496,-46.235543 -7.398239,-46.237217 -7.398813,-46.238279 -7.398845)),((-46.238438 -7.398757,-46.23844 -7.398563,-46.237121 -7.392243,-46.236895 -7.392131,-46.229203 -7.393512,-46.22982 -7.394863,-46.230458 -7.396025,-46.231391 -7.396746,-46.23259 -7.397502,-46.233307 -7.397382,-46.234739 -7.397797,-46.237129 -7.398707,-46.238438 -7.398757)),((-46.232419 -7.397475,-46.230624 -7.396294,-46.230471 -7.396182,-46.230656 -7.396605,-46.231276 -7.397044,-46.231992 -7.397459,-46.232419 -7.397475)))",['DETER-CERRADO']
1055778,85.3507,2023-08-14,"[{'name': 'Sambaíba', 'source': 'Município', 'area_ha': 65.4804999}, {'name': 'Tasso Fragoso', 'source': 'Município', 'area_ha': 19.8702133}]","MULTIPOLYGON(((-45.808139 -7.946505,-45.80492 -7.946548,-45.804856 -7.946739,-45.803911 -7.946824,-45.803396 -7.946739,-45.804748 -7.944848,-45.805886 -7.943296,-45.806186 -7.942978,-45.806036 -7.942531,-45.806186 -7.942127,-45.80602 -7.941665,-45.806095 -7.941198,-45.806057 -7.940937,-45.805735 -7.94072,-45.805746 -7.940449,-45.805687 -7.940172,-45.805462 -7.93979,-45.805285 -7.939312,-45.805414 -7.939343,-45.805768 -7.940024,-45.805864 -7.940342,-45.805864 -7.940698,-45.806074 -7.940794,-45.806234 -7.941113,-45.806165 -7.94158,-45.806288 -7.942058,-45.80639 -7.942335,-45.80653 -7.942377,-45.807318 -7.942165,-45.807415 -7.941633,-45.80742 -7.941437,-45.807087 -7.941346,-45.807018 -7.941134,-45.806996 -7.940916,-45.807141 -7.940581,-45.807393 -7.940539,-45.807855 -7.940385,-45.807967 -7.940427,-45.807468 -7.940645,-45.807189 -7.940767,-45.807168 -7.941075,-45.807211 -7.941235,-45.80735 -7.941224,-45.807651 -7.941288,-45.808252 -7.940783,-45.808128 -7.940406,-45.807801 -7.940268,-45.807581 -7.940061,-45.8072 -7.939221,-45.806594 -7.93945,-45.805977 -7.939519,-45.80558 -7.939168,-45.805446 -7.939274,-45.80521 -7.939179,-45.804893 -7.938621,-45.804663 -7.937043,-45.805038 -7.935114,-45.805274 -7.93402,-45.805263 -7.933786,-45.805296 -7.933637,-45.805457 -7.933658,-45.805896 -7.933542,-45.806025 -7.933297,-45.806036 -7.933159,-45.80624 -7.933106,-45.806486 -7.933138,-45.806819 -7.933021,-45.806969 -7.932915,-45.807023 -7.93351,-45.807227 -7.934572,-45.807372 -7.935082,-45.807795 -7.935656,-45.808139 -7.936076,-45.808418 -7.936188,-45.808874 -7.936203,-45.809367 -7.936124,-45.810295 -7.936156,-45.810885 -7.936071,-45.811121 -7.936134,-45.811272 -7.936358,-45.811433 -7.937154,-45.811433 -7.938323,-45.811411 -7.938929,-45.810006 -7.941532,-45.809169 -7.942414,-45.808804 -7.943052,-45.808579 -7.943764,-45.808471 -7.94506,-45.808246 -7.945963,-45.808139 -7.946505)),((-45.811138 -7.931321,-45.810285 -7.931602,-45.810032 -7.93164,-45.809893 -7.931958,-45.809518 -7.931746,-45.809024 -7.931746,-45.807753 -7.931677,-45.807667 -7.931879,-45.807694 -7.932065,-45.807522 -7.932282,-45.807404 -7.932479,-45.807297 -7.932681,-45.807189 -7.932777,-45.807082 -7.93284,-45.807125 -7.93318,-45.807232 -7.933892,-45.807372 -7.934562,-45.807431 -7.934912,-45.807618 -7.935146,-45.807897 -7.935577,-45.808203 -7.935943,-45.808477 -7.936039,-45.809078 -7.936039,-45.809716 -7.936033,-45.810821 -7.935938,-45.811159 -7.935906,-45.811309 -7.935816,-45.811325 -7.935656,-45.811486 -7.935449,-45.811454 -7.935013,-45.811449 -7.934434,-45.811754 -7.934169,-45.812012 -7.934036,-45.812205 -7.933749,-45.812108 -7.933414,-45.811958 -7.932644,-45.811867 -7.932421,-45.811706 -7.931985,-45.811454 -7.931608,-45.811325 -7.931374,-45.811138 -7.931321)))",['DETER-CERRADO']
1055250,107.6893,2023-08-09,"[{'name': 'Lizarda', 'source': 'Município', 'area_ha': 103.6916642}, {'name': 'Balsas', 'source': 'Município', 'area_ha': 3.9975899}]","MULTIPOLYGON(((-46.838635 -9.309017,-46.838033 -9.309107,-46.836201 -9.307867,-46.834781 -9.308199,-46.832401 -9.30802,-46.834045 -9.308963,-46.834844 -9.309933,-46.835087 -9.310041,-46.836353 -9.311173,-46.836551 -9.313427,-46.838662 -9.314227,-46.841078 -9.312969,-46.842749 -9.313472,-46.842974 -9.31358,-46.844339 -9.313922,-46.845238 -9.314703,-46.848606 -9.311056,-46.848247 -9.30978,-46.848031 -9.309807,-46.847178 -9.309708,-46.842534 -9.308262,-46.842372 -9.308073,-46.841501 -9.308026,-46.840764 -9.30952,-46.838635 -9.309017)),((-46.821244 -9.304471,-46.817668 -9.304166,-46.817695 -9.304893,-46.817965 -9.304947,-46.820543 -9.306834,-46.820651 -9.306969,-46.821289 -9.307561,-46.822897 -9.308064,-46.825277 -9.307813,-46.826912 -9.307103,-46.827235 -9.307481,-46.828601 -9.307418,-46.829508 -9.30793,-46.830784 -9.30757,-46.828188 -9.30625,-46.828242 -9.305792,-46.828098 -9.305414,-46.827936 -9.305172,-46.827469 -9.304929,-46.823975 -9.304642,-46.822555 -9.30457,-46.821244 -9.304471)))",['DETER-CERRADO']
1055692,126.9996,2023-08-08,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 126.9996424}]","MULTIPOLYGON(((-46.387759 -7.584045,-46.389073 -7.584077,-46.400212 -7.577271,-46.397311 -7.572124,-46.395822 -7.570756,-46.39414 -7.572897,-46.39359 -7.574798,-46.391382 -7.577873,-46.390532 -7.579892,-46.389432 -7.580155,-46.388494 -7.581104,-46.387807 -7.581136,-46.387024 -7.581657,-46.387759 -7.584045)),((-46.394562 -7.569447,-46.393703 -7.568326,-46.393397 -7.568161,-46.392624 -7.565396,-46.390758 -7.567151,-46.393944 -7.57199,-46.394808 -7.569762,-46.394562 -7.569447)),((-46.390304 -7.566339,-46.39069 -7.566995,-46.391584 -7.56615,-46.392478 -7.565306,-46.392007 -7.563396,-46.390672 -7.562216,-46.389787 -7.560376,-46.389014 -7.558493,-46.387375 -7.557562,-46.386906 -7.55752,-46.385565 -7.559695,-46.386073 -7.560114,-46.389001 -7.564399,-46.390304 -7.566339)))",['DETER-CERRADO']
1055830,5.1415,2023-08-08,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 5.1414685}]","MULTIPOLYGON(((-46.132246 -7.545996,-46.133098 -7.545759,-46.133161 -7.546441,-46.132721 -7.547061,-46.131715 -7.546333,-46.132246 -7.545996)),((-46.132509 -7.547571,-46.132177 -7.548023,-46.130745 -7.548992,-46.129999 -7.548368,-46.131553 -7.546522,-46.132613 -7.547205,-46.132509 -7.547571)))",['DETER-CERRADO']
1055612,12.7698,2023-08-08,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 12.7698351}]","MULTIPOLYGON(((-46.123518 -7.500765,-46.122676 -7.499648,-46.121984 -7.499898,-46.120375 -7.501945,-46.12054 -7.502577,-46.121106 -7.502352,-46.121415 -7.502546,-46.123518 -7.500765)),((-46.126077 -7.500823,-46.126352 -7.500304,-46.126945 -7.500708,-46.127223 -7.500465,-46.127343 -7.500004,-46.127032 -7.499579,-46.12744 -7.499164,-46.127376 -7.498786,-46.127026 -7.498238,-46.125364 -7.498664,-46.124822 -7.499047,-46.12443 -7.498866,-46.123872 -7.499091,-46.124986 -7.499684,-46.12561 -7.499712,-46.125797 -7.499546,-46.126608 -7.499409,-46.126657 -7.499568,-46.1261 -7.500061,-46.125061 -7.500081,-46.124666 -7.499999,-46.124334 -7.500132,-46.124023 -7.5001,-46.123738 -7.499576,-46.123422 -7.49952,-46.122778 -7.499627,-46.123309 -7.500334,-46.123642 -7.500132,-46.123878 -7.500313,-46.125069 -7.5006,-46.125133 -7.501174,-46.125712 -7.501057,-46.126077 -7.500823)))",['DETER-CERRADO']
1128449,208.0446,2023-08-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 208.044605}]","MULTIPOLYGON(((-45.941112 -7.393988,-45.941069 -7.394382,-45.940404 -7.394765,-45.939546 -7.395254,-45.938816 -7.395637,-45.938322 -7.395062,-45.938001 -7.394722,-45.937732 -7.394169,-45.937529 -7.393467,-45.937496 -7.392903,-45.9374 -7.392243,-45.937378 -7.391461,-45.937743 -7.39144,-45.937786 -7.391259,-45.9374 -7.391136,-45.937292 -7.390647,-45.937786 -7.390732,-45.938151 -7.390892,-45.938172 -7.391062,-45.938301 -7.391285,-45.938526 -7.391349,-45.93888 -7.391956,-45.938269 -7.392626,-45.938344 -7.392786,-45.939106 -7.392445,-45.939524 -7.393009,-45.940082 -7.393445,-45.940704 -7.393584,-45.940919 -7.393764,-45.941112 -7.393988)),((-45.938698 -7.395858,-45.938253 -7.396124,-45.938038 -7.395991,-45.937132 -7.39606,-45.936477 -7.396225,-45.935308 -7.396374,-45.933709 -7.396765,-45.930373 -7.398129,-45.927594 -7.399262,-45.926124 -7.399895,-45.925185 -7.400108,-45.924075 -7.40063,-45.923919 -7.400826,-45.924219 -7.401364,-45.924402 -7.401784,-45.923206 -7.40247,-45.922422 -7.402896,-45.922127 -7.403231,-45.922095 -7.403375,-45.921875 -7.403614,-45.921811 -7.40422,-45.921827 -7.404752,-45.922036 -7.40529,-45.922342 -7.405875,-45.922793 -7.406295,-45.923308 -7.406497,-45.92356 -7.406667,-45.924053 -7.407098,-45.924472 -7.407529,-45.92456226308835 -7.407781573521307,-45.92254346667387 -7.40869563835438,-45.92254019057668 -7.408697556662902,-45.92253739008697 -7.408700110468764,-45.922535188424455 -7.408703187406188,-45.92253368246084 -7.408706652091959,-45.92253293845755 -7.408710352082185,-45.92253298915026 -7.408714124579729,-45.922533832308545 -7.408717803597175,-45.92350835812068 -7.411552608760665,-45.923495 -7.411657,-45.923806 -7.412748,-45.924541 -7.415062,-45.922954 -7.415392,-45.920722 -7.415557,-45.919102 -7.415557,-45.919043 -7.416025,-45.918962 -7.416275,-45.917734 -7.41586,-45.917337 -7.415671,-45.917015 -7.415469,-45.916629 -7.413745,-45.915449 -7.409763,-45.915207 -7.40887,-45.915046 -7.408598,-45.914885 -7.407864,-45.914521 -7.406407,-45.91532 -7.405598,-45.916162 -7.404832,-45.916693 -7.404141,-45.91701 -7.403311,-45.91723 -7.403039,-45.917868 -7.402454,-45.919322 -7.401428,-45.921017 -7.400826,-45.921591 -7.400401,-45.922159 -7.39997,-45.923104 -7.399273,-45.923549 -7.39864,-45.92423 -7.39781,-45.924954 -7.39714,-45.924981 -7.396858,-45.924874 -7.396305,-45.924783 -7.395948,-45.924906 -7.395491,-45.92548 -7.394863,-45.925995 -7.39448,-45.926365 -7.394379,-45.927615 -7.394257,-45.928886 -7.394086,-45.929686 -7.393831,-45.930882 -7.393682,-45.932009 -7.393528,-45.932647 -7.393528,-45.933714 -7.393645,-45.933838 -7.393767,-45.934208 -7.393826,-45.934514 -7.393671,-45.935002 -7.394815,-45.935876 -7.394241,-45.935206 -7.393283,-45.93563 -7.393022,-45.937121 -7.392161,-45.937223 -7.392974,-45.937384 -7.393932,-45.937641 -7.39448,-45.938049 -7.395001,-45.93866 -7.39573,-45.938698 -7.395858)))",['SAD-CERRADO']
1122036,9.1685,2023-08-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 9.1684875}]","MULTIPOLYGON(((-46.419863 -8.752426,-46.419502 -8.752783,-46.419691 -8.752986,-46.419691 -8.753564,-46.419399 -8.753428,-46.419365 -8.75375,-46.419107 -8.753767,-46.419107 -8.754124,-46.418953 -8.754531,-46.418455 -8.755159,-46.418592 -8.755533,-46.418592 -8.755974,-46.417906 -8.756738,-46.417766254880206 -8.756862285688785,-46.4169658150594 -8.756896963847232,-46.416962509535125 -8.75689740956671,-46.41695934187826 -8.756898444178644,-46.416956418541076 -8.756900032913878,-46.41695383776521 -8.756902122381378,-46.41695168628024 -8.756904642362509,-46.41695003638895 -8.756907508170796,-46.4169489435376 -8.756910623497896,-46.41683067136513 -8.757384286143735,-46.416305048782995 -8.75768695937147,-46.415914 -8.757485,-46.415554 -8.757247,-46.415846 -8.757061,-46.416859 -8.75667,-46.416979 -8.756127,-46.416635 -8.756025,-46.41679 -8.75577,-46.417185 -8.755482,-46.417185 -8.75504,-46.417494 -8.754429,-46.417768 -8.754582,-46.418146 -8.754582,-46.418163 -8.753988,-46.418506 -8.753513,-46.418455 -8.753207,-46.418798 -8.752766,-46.419004 -8.752375,-46.419468 -8.751866,-46.419777 -8.751951,-46.419863 -8.752426)),((-46.416265402110476 -8.758304208700181,-46.41622684919477 -8.758403668674626,-46.416090745258984 -8.758418757881694,-46.41585843542498 -8.758182821057064,-46.416022 -8.757812,-46.416183216501565 -8.757863051892162,-46.416265402110476 -8.758304208700181)),((-46.41516383741819 -8.758296141293432,-46.41512002323502 -8.75830581529113,-46.41511657336075 -8.75830694447094,-46.41511341928186 -8.758308728616564,-46.41511068677447 -8.758311096581114,-46.4151084848036 -8.758313953936563,-46.415106901177914 -8.758317186739308,-46.414944676160474 -8.758755232732037,-46.414943774982284 -8.75875870586933,-46.4149435887478 -8.758762286664584,-46.414944124857826 -8.758765832820846,-46.41494536200793 -8.758769203417659,-46.4149472510351 -8.758772264511121,-46.415133218299204 -8.759015290741345,-46.41511216637317 -8.759273478652043,-46.414953895020545 -8.75938903831805,-46.414648 -8.759238,-46.414099057670974 -8.758741786265183,-46.41439822005584 -8.758521584407239,-46.41440067920895 -8.758519404916925,-46.41440269925885 -8.758516822010236,-46.41440421365917 -8.758513920775696,-46.414667272929066 -8.757873069343107,-46.415097865919094 -8.757759668899169,-46.41510813887523 -8.757758340917581,-46.41516383741819 -8.758296141293432)))",['SAD-CERRADO']
1127180,1.0568,2023-08-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 1.0568398}]","MULTIPOLYGON(((-46.175937 -7.569777,-46.17577 -7.569106,-46.175294 -7.56884,-46.175126 -7.56898,-46.17463 -7.569824,-46.174691 -7.569963,-46.174999 -7.56981,-46.17587 -7.569863,-46.175937 -7.569777)))",['SAD-CERRADO']
1129203,2.3038,2023-08-01,"[{'name': 'Alto Parnaíba', 'source': 'Município', 'area_ha': 2.3038109}]","MULTIPOLYGON(((-46.293211 -9.380401,-46.29378 -9.379274,-46.29379 -9.378078,-46.293715 -9.377707,-46.293286 -9.37721,-46.293136 -9.377273,-46.293243 -9.377644,-46.293147 -9.378554,-46.292685 -9.379682,-46.293211 -9.380401)))",['SAD-CERRADO']
1127465,10.3356,2023-08-01,"[{'name': 'Balsas', 'source': 'Município', 'area_ha': 10.3355712}]","MULTIPOLYGON(((-46.33126582572546 -8.529718615756124,-46.33125941857465 -8.530046050533224,-46.33115 -8.530222,-46.329623 -8.530671,-46.328545 -8.532378,-46.32831485199567 -8.532837784568642,-46.32803660970065 -8.533296662080751,-46.32803520590803 -8.53329952416392,-46.32803433390646 -8.533302586045705,-46.3280340209704 -8.533305751956629,-46.32803427688787 -8.533308922873399,-46.32817125478038 -8.534106724634132,-46.328179 -8.534191,-46.328186416251725 -8.534195029749025,-46.328194284845395 -8.534240858880786,-46.32819519495281 -8.53424418638396,-46.32819673023168 -8.534247281082633,-46.32819883429228 -8.534250029310638,-46.328201429853884 -8.53425233012743,-46.32820442158331 -8.534254099025569,-46.32820769959636 -8.534255271034633,-46.32837563315614 -8.534297844036375,-46.328571 -8.534404,-46.328563 -8.534467,-46.32855146858248 -8.534740550848932,-46.328089142292356 -8.535804869668159,-46.328006 -8.535971,-46.327747 -8.536467,-46.32781761161426 -8.537629857090456,-46.327817868396274 -8.53767057417205,-46.327818234949895 -8.537674056547344,-46.327819276771365 -8.537677402719556,-46.327820652199826 -8.537679930531228,-46.327826 -8.537768,-46.32661 -8.538138,-46.326481 -8.537077,-46.32690924621091 -8.536303019985061,-46.327787585563264 -8.535064804331645,-46.32778931767694 -8.535061776800509,-46.32779042810017 -8.535058476164606,-46.3277908753005 -8.535055025875605,-46.32780648027656 -8.534551391874903,-46.327806110449565 -8.534547191353186,-46.32780476192605 -8.534543191393373,-46.327797892683606 -8.534528735209292,-46.327812 -8.534462,-46.32722704637027 -8.533163688285237,-46.327489102110526 -8.53265852155346,-46.328095 -8.531749,-46.32832983769927 -8.530577420811412,-46.328962775518015 -8.529730972063673,-46.329973727218665 -8.530030567449643,-46.32997681193034 -8.530031199926347,-46.329979960729375 -8.530031296501232,-46.32998307914403 -8.530030854276815,-46.329986073614165 -8.53002988652092,-46.33038262761577 -8.529862890582004,-46.33117743361806 -8.529538273439051,-46.33119009449988 -8.5295516420901,-46.33126582572546 -8.529718615756124)))",['SAD-CERRADO']
